pair,stake_amount,amount,open_date,close_date,open_rate,close_rate,fee_open,fee_close,trade_duration,profit_ratio,profit_abs,sell_reason,initial_stop_loss_abs,initial_stop_loss_ratio,stop_loss_abs,stop_loss_ratio,min_rate,max_rate,is_open,buy_tag,open_timestamp,close_timestamp
ROSE/USDT,498.41847803,1933.72833376,11/17/21 20:00:00,11/18/21 04:25:00,0.25775000000000003,0.30393296787196505,0.001,0.001,505,0.17682137,88.21917124,trailing_stop_loss,-25.259500000000003,-99.0,0.30393296787196505,-0.0007792751686064303,0.24641000000000002,0.30686,False,,1637179200000.0,1637209500000.0
ROSE/USDT,557.13282619,2055.53728672,11/18/21 08:00:00,11/18/21 12:55:00,0.27104,0.23812000000000003,0.001,0.001,295,-0.12321342,-68.71488484,stoploss,-26.56192,-99.0,0.002715826241192964,-0.9886972438771726,0.23652,0.27499,False,,1637222400000.0,1637240100000.0
SAND/USDT,528.02049968,140.37871529,11/18/21 00:00:00,11/18/21 17:50:00,3.7614,4.463781319682968,0.001,0.001,1070,0.18436292,97.44474691,trailing_stop_loss,-368.6172,-99.0,4.463781319682968,-0.007828112984447966,3.5838,4.5632,False,,1637193600000.0,1637257800000.0
ROSE/USDT,566.61368067,1838.99802238,11/19/21 12:00:00,11/21/21 07:35:00,0.30811000000000005,0.3632692610811057,0.001,0.001,2615,0.17666888,100.20310691,trailing_stop_loss,-30.194780000000005,-99.0,0.3632692610811057,-0.0006347700657339805,0.26454,0.377,False,,1637323200000.0,1637480100000.0
SAND/USDT,566.61368067,132.21646965,11/18/21 20:00:00,11/21/21 15:00:00,4.2855,3.8963,0.001,0.001,4020,-0.09263442,-52.5404187,stoploss,-419.979,-99.0,0.04294079602136318,-0.9891098891680751,3.8462,4.6923,False,,1637265600000.0,1637506800000.0
ROSE/USDT,599.68070596,1593.87812555,11/21/21 08:00:00,11/21/21 17:55:00,0.37624,0.44475898463637004,0.001,0.001,595,0.17975323,107.90233847,trailing_stop_loss,-36.871520000000004,-99.0,0.44475898463637004,-0.003542177182484174,0.35097,0.46626000000000006,False,,1637481600000.0,1637517300000.0
SAND/USDT,617.95013948,136.9206194,11/22/21 20:00:00,11/23/21 06:25:00,4.5132,5.31902312775893,0.001,0.001,625,0.17619332,108.9875677,trailing_stop_loss,-442.2936,-99.0,5.31902312775893,-0.00018362260170490252,4.4269,5.3451,False,,1637611200000.0,1637648700000.0
SAND/USDT,653.91603682,120.53307469,11/23/21 08:00:00,11/24/21 04:10:00,5.4252,6.3988022510939775,0.001,0.001,1210,0.17710267,115.9260895,trailing_stop_loss,-531.6696000000001,-99.0,6.3988022510939775,-0.0010456246828541849,5.1319,6.44,False,,1637654400000.0,1637727000000.0
SAND/USDT,692.17164636,100.37146305,11/24/21 08:00:00,11/25/21 05:45:00,6.8961,8.150301482644567,0.001,0.001,1305,0.17950975,124.37580844,trailing_stop_loss,-675.8177999999999,-99.0,8.150301482644567,-0.003313830478567037,6.573,8.2,False,,1637740800000.0,1637819100000.0
SAND/USDT,733.21566314,90.88736791,11/25/21 08:00:00,11/25/21 16:15:00,8.0673,7.0725,0.001,0.001,495,-0.12506426,-91.79077017,stoploss,-790.5953999999999,-99.0,0.0808345079497012,-0.9888820031428354,6.98,8.3457,False,,1637827200000.0,1637856900000.0
ROSE/USDT,617.95013948,1541.09965454,11/21/21 20:00:00,11/26/21 00:20:00,0.40098000000000006,0.35791,0.001,0.001,6020,-0.10919523,-67.54468724,stoploss,-39.296040000000005,-99.0,0.004017827649874781,-0.9888948931733699,0.3481,0.45983,False,,1637524800000.0,1637886000000.0
MATIC/USDT,653.91603682,373.66630675,11/24/21 00:00:00,11/26/21 08:55:00,1.75,1.612,0.001,0.001,3415,-0.08069759,-52.82221645,stoploss,-171.5,-99.0,0.017535035125356285,-0.9895686882062128,1.609,1.967,False,,1637712000000.0,1637916900000.0
LUNA/USDT,663.20363077,14.48991983,11/28/21 08:00:00,11/30/21 07:00:00,45.77,53.45,0.001,0.001,2820,0.16546224,109.84489445,roi,-4485.46,-99.0,0.4586163185478534,-0.9899668274218365,44.7,53.74,False,,1638086400000.0,1638255600000.0
MATIC/USDT,699.45244594,362.22291348,12/01/21 08:00:00,12/03/21 10:20:00,1.931,2.2761568494624087,0.001,0.001,3020,0.17639,123.49979101,trailing_stop_loss,-189.238,-99.0,2.2761568494624087,-0.0003702900911688456,1.881,2.289,False,,1638345600000.0,1638526800000.0
SOL/USDT,699.45244594,2.98745332,12/02/21 20:00:00,12/03/21 16:55:00,234.13,220.09,0.001,0.001,1255,-0.06184487,-43.30080566,stoploss,-22944.739999999998,-99.0,2.345987299005632,-0.9898499229913658,217.86,243.12,False,,1638475200000.0,1638550500000.0
MATIC/USDT,740.20737697,321.96928098,12/03/21 12:00:00,12/03/21 20:20:00,2.299,2.103,0.001,0.001,500,-0.08708212,-64.52328785,stoploss,-225.302,-99.0,0.023036026144588086,-0.9896699434329201,2.069,2.4,False,,1638532800000.0,1638562800000.0
LUNA/USDT,704.62542611,10.22530005,12/04/21 20:00:00,12/06/21 10:45:00,68.91,60.77,0.001,0.001,2325,-0.11988708,-84.55995932,stoploss,-6753.179999999999,-99.0,0.6904795831603016,-0.9887836325022693,60.5,78.29,False,,1638648000000.0,1638787500000.0
MATIC/USDT,676.72063953,293.07953206,12/07/21 04:00:00,12/09/21 18:55:00,2.309,2.078,0.001,0.001,3775,-0.10184142,-68.98711181,stoploss,-226.282,-99.0,0.023136226352242634,-0.9890660555991292,2.067,2.5789999999999997,False,,1638849600000.0,1639076100000.0
NEAR/USDT,676.72063953,72.69530987,12/08/21 20:00:00,12/11/21 14:20:00,9.309,11.094313895034928,0.001,0.001,3980,0.18940245,128.30072159,trailing_stop_loss,-912.2819999999999,-99.0,11.094313895034928,-0.012434226897371614,8.895,11.42,False,,1638993600000.0,1639232400000.0
NEAR/USDT,696.29413076,61.90932078,12/11/21 16:00:00,12/13/21 01:05:00,11.247,10.347,0.001,0.001,1985,-0.08185946,-57.05525857,stoploss,-1102.206,-99.0,0.11269516575942466,-0.9893583412880619,10.309,11.86,False,,1639238400000.0,1639357500000.0
XRP/USDT,677.46589543,745.45102931,12/20/21 04:00:00,12/20/21 08:00:00,0.9088,0.8713000000000001,0.001,0.001,240,-0.04317876,-29.28139098,stoploss,-89.06240000000001,-99.0,0.00910619424124399,-0.9895726620391114,0.8647,0.915,False,,1639972800000.0,1639987200000.0
LUNA/USDT,677.46589543,9.00645966,12/19/21 16:00:00,12/21/21 18:50:00,75.22,88.71335650289231,0.001,0.001,3050,0.17702881,120.05091186,trailing_stop_loss,-7371.5599999999995,-99.0,88.71335650289231,-0.0009757150575190332,72.15,89.0,False,,1639929600000.0,1640112600000.0
MATIC/USDT,667.80303641,288.21883315,12/21/21 08:00:00,12/25/21 21:15:00,2.317,2.667,0.001,0.001,6555,0.14875759,99.44010894,roi,-227.06600000000003,-99.0,0.0232163865022931,-0.9899278149664672,2.275,2.734,False,,1640073600000.0,1640466900000.0
ROSE/USDT,740.23507327,2164.61991775,12/26/21 00:00:00,12/26/21 04:00:00,0.34197000000000005,0.31463,0.001,0.001,240,-0.0817868,-60.60199799,stoploss,-33.51306,-99.0,0.00342654626418682,-0.9892564549313764,0.31333000000000005,0.34999,False,,1640476800000.0,1640491200000.0
LUNA/USDT,707.41983732,8.07188313,12/21/21 20:00:00,12/26/21 09:40:00,87.64,99.86,0.001,0.001,6580,0.13715746,97.12493376,roi,-8588.72,-99.0,0.8781545589499169,-0.9899259543541366,84.19,101.5,False,,1640116800000.0,1640511600000.0
SOL/USDT,752.28764208,3.82863068,12/26/21 12:00:00,12/28/21 02:35:00,196.49,189.25,0.001,0.001,2315,-0.03877104,-29.19614212,stoploss,-19256.02,-99.0,1.9688337437424905,-0.989650245788033,189.08,204.75,False,,1640520000000.0,1640658900000.0
XRP/USDT,707.41983732,768.85103502,12/21/21 20:00:00,12/28/21 03:15:00,0.9201,0.8798,0.001,0.001,9075,-0.04571008,-32.36855169,stoploss,-90.16980000000001,-99.0,0.009219420466068856,-0.989994117141232,0.875,1.0167,False,,1640116800000.0,1640661300000.0
ROSE/USDT,731.97129312,1957.14249498,12/29/21 04:00:00,12/31/21 22:15:00,0.374,0.44070711268968393,0.001,0.001,3975,0.1760069,128.96082705,trailing_stop_loss,-36.652,-99.0,0.44070711268968393,-6.55149716621839e-06,0.36002,0.4444,False,,1640750400000.0,1640988900000.0
ROSE/USDT,774.52836605,1770.55289987,01/01/22 04:00:00,01/02/22 18:35:00,0.43745000000000006,0.41035000000000005,0.001,0.001,2315,-0.06382416,-49.48305833,stoploss,-42.87010000000001,-99.0,0.004383257780404022,-0.9894379330592674,0.41000000000000003,0.4546,False,,1641009600000.0,1641148500000.0
FTM/USDT,720.23641394,326.96405209,12/26/21 08:00:00,01/03/22 13:25:00,2.2028,2.5704000000000002,0.001,0.001,11845,0.16454709,118.63132073,roi,-215.87439999999998,-99.0,0.022072100214004634,-0.9895788006543887,2.035,2.6,False,,1640505600000.0,1641216300000.0
NEAR/USDT,797.34729264,48.38272407,01/04/22 00:00:00,01/05/22 20:10:00,16.48,15.243,0.001,0.001,2650,-0.07690871,-61.38427483,stoploss,-1615.04,-99.0,0.1651299307590442,-0.9898829842691432,15.0,17.664,False,,1641254400000.0,1641413400000.0
ROSE/USDT,777.09048195,1732.52732693,01/12/22 00:00:00,01/12/22 21:25:00,0.44853000000000004,0.5293881198368364,0.001,0.001,1285,0.17791542,138.39463236,trailing_stop_loss,-43.955940000000005,-99.0,0.5293881198368364,-0.001813670525433242,0.44321000000000005,0.537,False,,1641945600000.0,1642022700000.0
NEAR/USDT,777.09048195,43.43714265,01/11/22 20:00:00,01/16/22 20:50:00,17.89,20.294,0.001,0.001,7250,0.13211026,102.76428708,roi,-1753.22,-99.0,0.17925815906149659,-0.989563451382074,17.172,20.597,False,,1641931200000.0,1642366200000.0
LUNA/USDT,822.76071062,9.43641141,01/16/22 00:00:00,01/17/22 04:40:00,87.19,83.51,0.001,0.001,1720,-0.04412035,-36.33678942,stoploss,-8544.619999999999,-99.0,0.8736455499398216,-0.9897181881847732,83.28,87.59,False,,1642291200000.0,1642394400000.0
ROSE/USDT,822.76071062,1584.24290566,01/13/22 00:00:00,01/18/22 08:25:00,0.51934,0.47797000000000006,0.001,0.001,7705,-0.08149764,-67.1201103,stoploss,-50.895320000000005,-99.0,0.005203797224368063,-0.9892077704915839,0.47634000000000004,0.598,False,,1642032000000.0,1642494300000.0
ADA/USDT,856.67292536,607.13885568,01/17/22 00:00:00,01/20/22 01:30:00,1.411,1.318,0.001,0.001,4410,-0.06777701,-58.12079552,stoploss,-138.278,-99.0,0.01413824832223404,-0.989464792606383,1.316,1.638,False,,1642377600000.0,1642642200000.0
